variant,query_id,trial,parse_success,raw_json,start_energy,end_energy,stage_count,stage_energies,resolved_energies
candidate_E,B2,3,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.6, ""stage_count"": 4, ""target_minutes"": 20, ""stage_energies"": [0.2, 0.8, 0.9, 0.6], ""interpretation_summary"": ""짧은 운동으로 몸과 마음을 활발하게 풀어주는 시간"", ""tags"": [""운동"", ""풀기"", ""강화"", ""정리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.6,4.0,"[0.2, 0.8, 0.9, 0.6]","[0.2, 0.8, 0.9, 0.6]"
candidate_E,B2,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.7, ""stage_count"": 4, ""stage_energies"": [0.2, 0.8, 0.9, 0.7], ""target_minutes"": 20, ""interpretation_summary"": ""짧은 운동으로 몸과 마음을 깨우는 시간"", ""tags"": [""운동"", ""고조"", ""정리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.7,4.0,"[0.2, 0.8, 0.9, 0.7]","[0.2, 0.8, 0.9, 0.7]"
candidate_E,B3,0,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.4, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말 파티의 시작을 알리는 분위기 띄움, 고조되는 분위기, 그리고 잔잔한 마무리"", ""tags"": [""파티"", ""고조되는"", ""잔잔"", ""주말""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.6, 0.9, 0.4]}",0.2,0.4,4.0,"[0.2, 0.6, 0.9, 0.4]","[0.2, 0.6, 0.9, 0.4]"
candidate_E,B3,1,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.3, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""파티를 여는 분위기와 함께, 점점 고조되어 끝까지 즐거운 한 시간"", ""tags"": [""파티"", ""고조되는"", ""즐거운"", ""잔잔한""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.6, 0.9, 0.3]}",0.2,0.3,4.0,"[0.2, 0.6, 0.9, 0.3]","[0.2, 0.6, 0.9, 0.3]"
candidate_E,B3,2,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.4, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말 파티의 시작을 알리는 분위기 띄움, 고조되는 분위기, 마지막으로 잔잔한 여운"", ""tags"": [""파티"", ""고조"", ""잔잔""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.6, 0.9, 0.4]}",0.2,0.4,4.0,"[0.2, 0.6, 0.9, 0.4]","[0.2, 0.6, 0.9, 0.4]"
candidate_E,B3,3,True,"{""brightness"": 0.9, ""start_energy"": 0.2, ""end_energy"": 0.4, ""stage_count"": 4, ""stage_energies"": [0.2, 0.6, 0.85, 0.4], ""target_minutes"": 60, ""interpretation_summary"": ""파티를 시작하는 분위기 띄우고, 점점 고조되며 즐거운 시간을 보내고, 마지막에 잔잔한 여운을 남기는 플레이리스트"", ""tags"": [""파티"", ""고조"", ""여운"", ""잔잔""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.4,4.0,"[0.2, 0.6, 0.85, 0.4]","[0.2, 0.6, 0.85, 0.4]"
candidate_E,B3,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.4, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말 파티의 시작을 알리는 분위기 띄움, 고조되는 한 시간, 잔잔한 마무리"", ""tags"": [""파티"", ""고조되는"", ""잔잔"", ""주말""], ""song_type"": ""all"", ""stage_energies"": [0.2, 0.6, 0.9, 0.4]}",0.2,0.4,4.0,"[0.2, 0.6, 0.9, 0.4]","[0.2, 0.6, 0.9, 0.4]"
candidate_E,C1,0,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 50, ""interpretation_summary"": ""조용하고 잔잔한 음악으로 마음을 진정시키는 시간"", ""tags"": [""조용"", ""잔잔"", ""진정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_E,C1,1,True,"{""brightness"": -0.5, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""조용하고 잔잔한 음악으로 마음을 편안하게 해주마"", ""tags"": [""조용"", ""잔잔"", ""편안"", ""힐링""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_E,C1,2,True,"{""brightness"": -0.3, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""조용하고 잔잔한 음악으로 편안한 시간을 보내세요"", ""tags"": [""조용"", ""잔잔"", ""편안"", ""리라시리즈""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_E,C1,3,True,"{""brightness"": -0.7, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""조용하고 잔잔한 음악으로 편안한 시간을 보내세요"", ""tags"": [""조용"", ""잔잔"", ""편안""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_E,C1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.15, ""end_energy"": 0.15, ""stage_count"": 2, ""target_minutes"": 50, ""interpretation_summary"": ""조용하고 잔잔한 음악으로 마음을 진정시켜 주세요"", ""tags"": [""조용"", ""잔잔"", ""진정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.15,0.15,2.0,,"[0.15, 0.15]"
candidate_E,C2,0,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.9, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 즐거운 밤을 위한 음악"", ""tags"": [""파티"", ""신나는"", ""즐거운"", ""밝은""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.9,4.0,,"[0.7, 0.7666666666666666, 0.8333333333333334, 0.9]"
candidate_E,C2,1,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.95, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 최고조까지 올라가는 음악으로 즐거운 시간을 보냅니다."", ""tags"": [""파티"", ""신난다"", ""고조되는"", ""즐거운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.95,4.0,,"[0.7, 0.7833333333333333, 0.8666666666666666, 0.95]"
candidate_E,C2,2,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.95, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 즐거운 밤을 위한 음악"", ""tags"": [""파티"", ""신난다"", ""밝은"", ""즐거운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.95,4.0,,"[0.7, 0.7833333333333333, 0.8666666666666666, 0.95]"
candidate_E,C2,3,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.9, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 에너지 넘치는 음악으로 즐거운 시간을 보냅니다."", ""tags"": [""파티"", ""신나는"", ""에너지"", ""즐거운""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.9,4.0,,"[0.7, 0.7666666666666666, 0.8333333333333334, 0.9]"
candidate_E,C2,4,True,"{""brightness"": 1.0, ""start_energy"": 0.7, ""end_energy"": 0.95, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""신나는 파티 분위기, 에너지 넘치는 음악으로 밤을 즐기다"", ""tags"": [""파티"", ""신나"", ""밝은"", ""에너지""], ""song_type"": ""all"", ""same_as_previous"": false}",0.7,0.95,4.0,,"[0.7, 0.7833333333333333, 0.8666666666666666, 0.95]"
candidate_E,C3,0,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""주말"", ""고조되는"", ""신나지다""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_E,C3,1,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 60, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_E,C3,2,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 한 시간"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.85,4.0,,"[0.2, 0.41666666666666663, 0.6333333333333333, 0.8499999999999999]"
candidate_E,C3,3,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""주말"", ""고조되는"", ""신나지다""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.85,4.0,,"[0.2, 0.41666666666666663, 0.6333333333333333, 0.8499999999999999]"
candidate_E,C3,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 4, ""target_minutes"": 120, ""interpretation_summary"": ""주말을 여는 즐거운 드라이브, 점점 달아오르는 기분"", ""tags"": [""드라이브"", ""설렘"", ""주말"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,4.0,,"[0.2, 0.4, 0.6000000000000001, 0.8]"
candidate_E,D1,0,True,"{""brightness"": 0.6, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마지막으로 스트레칭으로 마무리하는 플레이리스트"", ""tags"": [""러닝"", ""스트레칭"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_E,D1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.85, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마무리 스트레칭으로 가득한 플레이리스트"", ""tags"": [""러닝"", ""스트레칭"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.85,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_E,D1,2,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.85, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마지막으로 스트레칭으로 부드러운 마무리"", ""tags"": [""러닝"", ""스트레칭"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.85,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_E,D1,3,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 마지막으로 스트레칭으로 완성하는 플레이리스트"", ""tags"": [""러닝"", ""준비운동"", ""본운동"", ""스트레칭""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_E,D1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.2, ""end_energy"": 0.8, ""stage_count"": 3, ""stage_energies"": [0.3, 0.7, 0.85], ""target_minutes"": 40, ""interpretation_summary"": ""러닝을 위한 준비와 본 운동, 스트레칭으로 점점 달아오르는 에너지"", ""tags"": [""러닝"", ""준비운동"", ""본운동"", ""스트레칭""], ""song_type"": ""all"", ""same_as_previous"": false}",0.2,0.8,3.0,"[0.3, 0.7, 0.85]","[0.3, 0.7, 0.85]"
candidate_E,E1,0,True,"{""brightness"": 0.2, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""힘들었던 오늘을 위로하는 따뜻한 플리 음악"", ""tags"": [""위로"", ""힘들었어"", ""따뜻한"", ""플리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,3.0,,"[0.05, 0.3, 0.55]"
candidate_E,E1,1,True,"{""brightness"": -0.2, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 위로하는 따뜻한 플리 음악"", ""tags"": [""위로"", ""힘들었어"", ""따뜻한"", ""플리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,3.0,,"[0.05, 0.3, 0.55]"
candidate_E,E1,2,True,"{""brightness"": -0.2, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 위로해주는 따뜻한 플리 음악"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""플리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,3.0,,"[0.05, 0.3, 0.55]"
candidate_E,E1,3,True,"{""brightness"": -0.2, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""힘든 하루를 위로하는 따뜻한 플리 음악"", ""tags"": [""위로"", ""힘들었어"", ""따뜻한""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,3.0,,"[0.05, 0.3, 0.55]"
candidate_E,E1,4,True,"{""brightness"": -0.2, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 3, ""target_minutes"": 20, ""interpretation_summary"": ""힘든 하루를 위로하는 따뜻한 플리 음악"", ""tags"": [""힘들다"", ""위로"", ""따뜻함"", ""플리""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,3.0,,"[0.05, 0.3, 0.55]"
candidate_E,E2,0,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.4, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 마음의 안식처, 편안한 분위기와 함께 마음을 진정시켜주는 노래로 채워집니다."", ""tags"": [""편안"", ""마음의 안식처"", ""진정"", ""안식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.4,2.0,,"[0.1, 0.4]"
candidate_E,E2,1,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.45, ""stage_count"": 3, ""stage_energies"": [0.1, 0.3, 0.45], ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 달래는 음악으로 마음을 편안하게 해줘"", ""tags"": [""편안"", ""달라"", ""마음"", ""편안함""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.45,3.0,"[0.1, 0.3, 0.45]","[0.1, 0.3, 0.45]"
candidate_E,E2,2,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.45, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 마음의 안식처, 편안한 분위기로 마음을 진정시키는 음악"", ""tags"": [""편안"", ""안식"", ""마음의 안식처"", ""진정""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.45,3.0,,"[0.1, 0.275, 0.44999999999999996]"
candidate_E,E2,3,True,"{""brightness"": -0.5, ""start_energy"": 0.1, ""end_energy"": 0.4, ""stage_count"": 2, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 잊어버리며 마음을 편안하게 해주는 노래로 채워지는 시간"", ""tags"": [""편안"", ""마음편"", ""정적""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.4,2.0,,"[0.1, 0.4]"
candidate_E,E2,4,True,"{""brightness"": -0.2, ""start_energy"": 0.1, ""end_energy"": 0.45, ""stage_count"": 3, ""target_minutes"": 30, ""interpretation_summary"": ""지친 하루를 마무리하는 편안한 음악으로 마음을 진정시켜줘"", ""tags"": [""편안"", ""마음편"", ""지친"", ""휴식""], ""song_type"": ""all"", ""same_as_previous"": false}",0.1,0.45,3.0,,"[0.1, 0.275, 0.44999999999999996]"
candidate_E,F1,0,True,"{""brightness"": 0.8, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 5, ""stage_energies"": [0.4, 0.5, 0.7, 0.95, 0.8, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""5km 조깅을 위한 위로와 도파민의 플리, 중간에 빠르게 뛰는 순간을 즐겨보세요"", ""tags"": [""조깅"", ""도파민"", ""플리"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,5.0,"[0.4, 0.5, 0.7, 0.95, 0.8, 0.4]","[0.05, 0.175, 0.3, 0.425, 0.55]"
candidate_E,F1,1,True,"{""brightness"": 0.8, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 5, ""stage_energies"": [0.3, 0.5, 0.7, 0.95, 0.8, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""5km 조깅을 위한 위로가 되는 플리, 중간에 도파민을 터뜨려주는 스파이크가 있는 음악"", ""tags"": [""조깅"", ""도파민"", ""위로"", ""스포츠""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,5.0,"[0.3, 0.5, 0.7, 0.95, 0.8, 0.4]","[0.05, 0.175, 0.3, 0.425, 0.55]"
candidate_E,F1,2,True,"{""brightness"": 0.8, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 5, ""stage_energies"": [0.3, 0.5, 0.7, 0.95, 0.8, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""5km 조깅을 위한 위로가 되는 플리, 중간에 빠르게 뛸 때 도파민을 터뜨려주는 음악"", ""tags"": [""조깅"", ""도파민"", ""위로"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,5.0,"[0.3, 0.5, 0.7, 0.95, 0.8, 0.4]","[0.05, 0.175, 0.3, 0.425, 0.55]"
candidate_E,F1,3,True,"{""brightness"": 0.7, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 5, ""stage_energies"": [0.3, 0.5, 0.7, 0.95, 0.8, 0.4], ""target_minutes"": 40, ""interpretation_summary"": ""5km 조깅을 위한 위로와 도파민을 함께 즐겨보세요"", ""tags"": [""조깅"", ""도파민"", ""위로"", ""운동""], ""song_type"": ""all"", ""same_as_previous"": false}",0.05,0.55,5.0,"[0.3, 0.5, 0.7, 0.95, 0.8, 0.4]","[0.05, 0.175, 0.3, 0.425, 0.55]"
candidate_E,F1,4,True,"{""brightness"": 0.8, ""start_energy"": 0.05, ""end_energy"": 0.55, ""stage_count"": 5, ""target_minutes"": 40, ""interpretation_summary"": ""5km 조깅을 위한 위로와 동기 부여를 주는 플리"", ""tags"": [""조깅"", ""도파민"", ""위로"", ""동기부여""], ""song_type"": ""all"", ""stage_energies"": [0.4, 0.5, 0.7, 0.95, 1.0, 0.8, 0.4]}",0.05,0.55,5.0,"[0.4, 0.5, 0.7, 0.95, 1.0, 0.8, 0.4]","[0.05, 0.175, 0.3, 0.425, 0.55]"
candidate_E,F2,0,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.7, ""stage_count"": 4, ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 강한 에너지를 끌어내는 세트리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.7,4.0,,"[0.4, 0.5, 0.6, 0.7]"
candidate_E,F2,1,True,"{""brightness"": 0.7, ""start_energy"": 0.35, ""end_energy"": 0.85, ""stage_count"": 4, ""target_minutes"": 30, ""stage_energies"": [0.35, 0.45, 0.85, 0.35], ""interpretation_summary"": ""헬스장 웨이트 세션, 강렬한 전력질주와 함께"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주""], ""song_type"": ""all"", ""same_as_previous"": false}",0.35,0.85,4.0,"[0.35, 0.45, 0.85, 0.35]","[0.35, 0.45, 0.85, 0.35]"
candidate_E,F2,2,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.6, ""stage_count"": 4, ""stage_energies"": [0.4, 0.5, 0.7, 0.5], ""target_minutes"": 30, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 중간에 강한 전력질주를 넣어주는 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.6,4.0,"[0.4, 0.5, 0.7, 0.5]","[0.4, 0.5, 0.7, 0.5]"
candidate_E,F2,3,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.6, ""stage_count"": 4, ""stage_energies"": [0.4, 0.6, 0.8, 0.6], ""target_minutes"": 40, ""interpretation_summary"": ""헬스장에서 웨이트를 하며 전력질주를 넣어주는 플레이리스트"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""고조되는""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.6,4.0,"[0.4, 0.6, 0.8, 0.6]","[0.4, 0.6, 0.8, 0.6]"
candidate_E,F2,4,True,"{""brightness"": 0.8, ""start_energy"": 0.4, ""end_energy"": 0.8, ""stage_count"": 4, ""stage_energies"": [0.4, 0.5, 0.7, 0.95, 0.8, 0.4], ""target_minutes"": 30, ""interpretation_summary"": ""힘들지만 위로되는 헬스장 웨이트 세트, 전력질주로 중간에 가슴을 뛰어라"", ""tags"": [""헬스장"", ""웨이트"", ""전력질주"", ""힘들지만""], ""song_type"": ""all"", ""same_as_previous"": false}",0.4,0.8,4.0,"[0.4, 0.5, 0.7, 0.95, 0.8, 0.4]","[0.4, 0.5333333333333333, 0.6666666666666667, 0.8]"
